event_id,lot_id,license_plate,event_type,event_timestamp,amount_charged,payment_method,camera_id
EVT_04133,LOT_LA_02,YZ499CY,ENTRY,2024-03-05 13:58:37,,,CAM_LOT_LA_02_02
EVT_23334,LOT_LA_02,DR839BY,EXIT,2024-03-05 16:51:41,5.88,Web,CAM_LOT_LA_02_04
EVT_09157,LOT_SF_02,RX225PX,ENTRY,2024-03-10 10:03:12,,app,CAM_LOT_SF_02_03
EVT_06584,LOT_LA_03,CN845RS,EXIT,2024-01-04 18:54:26,94.02,App,CAM_LOT_LA_03_02
EVT_16785,LOT_LA_03,DV138AB,ENTRY,2024-03-09 16:21:32,,text,CAM_LOT_LA_03_01
EVT_02303,LOT_LA_01,EV662SX,ENTRY,2024-01-13 11:56:20,,web,CAM_LOT_LA_01_04
EVT_16677,LOT_LA_02,KH320BH,ENTRY,2024-01-20 13:12:52,,APP,CAM_LOT_LA_02_04
EVT_14166,LOT_SEA_01,CG291ED,EXIT,2024-02-22 19:58:23,15.84,app,CAM_LOT_SEA_01_03
EVT_10053,LOT_LA_02,EG309MU,ENTRY,2024-01-16 08:46:20,,Web,CAM_LOT_LA_02_03
EVT_14963,LOT_SEA_01,GZ676HE,ENTRY,2024-02-01 11:37:57,,web,CAM_LOT_SEA_01_01
EVT_06707,LOT_SF_01,PN299XZ,ENTRY,2024-02-03 10:19:57,,Web,CAM_LOT_SF_01_01
EVT_23918,LOT_SEA_01,JC616WF,EXIT,2024-02-20 12:11:58,22.0,App,CAM_LOT_SEA_01_04
EVT_04106,LOT_SEA_02,RJ374YT,EXIT,2024-03-19 17:01:36,8.49,app,CAM_LOT_SEA_02_01
EVT_16208,LOT_SF_03,EV318GV,EXIT,2024-03-17 18:54:24,50.81,web,CAM_LOT_SF_03_04
EVT_11074,LOT_SF_02,HC498PJ,EXIT,2024-03-03 00:03:09,93.5,web,CAM_LOT_SF_02_01
EVT_09486,LOT_SEA_01,YH158PW,EXIT,2024-01-17 18:57:38,21.76,app,CAM_LOT_SEA_01_02
EVT_20519,LOT_SF_03,XS929BY,ENTRY,2024-01-29 17:54:18,,text,CAM_LOT_SF_03_04
EVT_18729,LOT_SF_03,LS981FG,ENTRY,2024-02-01 10:33:19,,app,CAM_LOT_SF_03_03
EVT_00503,LOT_SF_02,ED046WP,ENTRY,2024-01-28 09:35:53,,app,CAM_LOT_SF_02_02
EVT_00244,LOT_SF_01,ZL690TZ,EXIT,2024-02-10 02:22:06,68.44,,CAM_LOT_SF_01_02
EVT_01571,LOT_SEA_01,YD656BK,ENTRY,2024-01-14 10:35:41,,web,CAM_LOT_SEA_01_01
EVT_06070,LOT_SF_02,TP143KD,EXIT,2024-03-23 12:16:47,25.32,web,CAM_LOT_SF_02_01
EVT_22382,LOT_SEA_01,LS532NA,EXIT,2024-02-18 18:37:38,12.44,Web,CAM_LOT_SEA_01_02
EVT_10205,LOT_SF_02,HH150VU,ENTRY,2024-01-28 11:58:31,,app,CAM_LOT_SF_02_03
EVT_24251,LOT_LA_02,ZB276SR,ENTRY,2024-03-02 10:29:42,,web,CAM_LOT_LA_02_02
EVT_16407,LOT_SEA_02,TS059GE,ENTRY,2024-01-29 08:16:38,,app,CAM_LOT_SEA_02_02
EVT_14746,LOT_SF_02,UG046YW,EXIT,2024-03-02 22:38:30,67.35,app,CAM_LOT_SF_02_04
EVT_00243,LOT_SF_01,ZL690TZ,ENTRY,2024-02-09 16:31:06,,,CAM_LOT_SF_01_04
EVT_14767,LOT_SF_03,SA154HB,ENTRY,2024-03-06 15:27:18,,web,CAM_LOT_SF_03_01
EVT_07701,LOT_SF_03,YJ890FL,ENTRY,2024-02-27 17:42:41,,web,CAM_LOT_SF_03_03
EVT_06585,LOT_SF_01,HB385NS,ENTRY,2024-01-07 09:51:24,,APP,CAM_LOT_SF_01_03
EVT_07581,LOT_LA_01,XY218VA,ENTRY,2024-02-20 14:53:14,,,CAM_LOT_LA_01_01
EVT_23605,LOT_SEA_02,DB702VP,ENTRY,2024-02-22 11:49:23,,,CAM_LOT_SEA_02_02
EVT_17758,LOT_SEA_01,TW856YE,EXIT,2024-02-04 12:15:54,8.81,app,CAM_LOT_SEA_01_03
EVT_04271,LOT_LA_03,VB219NF,ENTRY,2024-03-31 17:12:42,,app,CAM_LOT_LA_03_04
EVT_22575,LOT_SEA_01,HW240LZ,ENTRY,2024-02-04 08:58:14,,text,CAM_LOT_SEA_01_01
EVT_01104,LOT_LA_02,FV396YU,EXIT,2024-01-28 19:51:43,29.61,web,CAM_LOT_LA_02_02
EVT_09116,LOT_SF_02,CK138DD,EXIT,2024-02-08 18:21:11,31.52,Web,CAM_LOT_SF_02_04
EVT_15151,LOT_LA_03,ZH423EC,ENTRY,2024-01-09 17:44:48,,web,CAM_LOT_LA_03_04
EVT_07594,LOT_SEA_02,NU044GP,EXIT,2024-01-03 17:07:05,30.82,app,CAM_LOT_SEA_02_03
EVT_05420,LOT_LA_01,JA244LM,EXIT,2024-03-03 16:49:25,21.18,web,CAM_LOT_LA_01_04
EVT_11437,LOT_LA_02,AS236UT,ENTRY,2024-03-03 12:40:31,,APP,CAM_LOT_LA_02_01
EVT_21330,LOT_LA_01,LJ156NR,EXIT,2024-02-25 17:22:04,,Web,CAM_LOT_LA_01_02
EVT_11022,LOT_LA_01,DS393JT,EXIT,2024-01-13 17:26:12,39.99,,CAM_LOT_LA_01_02
EVT_07798,LOT_SEA_02,LU549SG,EXIT,2024-01-09 23:56:39,21.11,app,CAM_LOT_SEA_02_01
EVT_16708,LOT_LA_02,LU523WT,EXIT,2024-01-27 16:12:51,,App,CAM_LOT_LA_02_01
EVT_00431,LOT_LA_02,MY199JC,ENTRY,2024-01-17 10:04:17,,Web,CAM_LOT_LA_02_04
EVT_00265,LOT_SEA_01,VB927MM,ENTRY,2024-01-06 16:40:45,,,CAM_LOT_SEA_01_02
EVT_01530,LOT_SEA_01,FF660WG,EXIT,2024-03-04 16:35:30,27.03,web,CAM_LOT_SEA_01_02
EVT_00683,LOT_SF_03,BX460UJ,ENTRY,2024-03-26 13:41:42,,App,CAM_LOT_SF_03_01
EVT_08681,LOT_SF_01,TD412JR,ENTRY,2024-01-09 07:11:59,,text,CAM_LOT_SF_01_03
EVT_22081,LOT_SEA_02,CC686UL,ENTRY,2024-02-18 11:25:34,,Web,CAM_LOT_SEA_02_02
EVT_08268,LOT_LA_02,AS100FC,EXIT,2024-01-14 16:57:33,32.13,app,CAM_LOT_LA_02_01
EVT_14138,LOT_SF_01,GU320PA,EXIT,2024-02-24 17:51:56,47.93,app,CAM_LOT_SF_01_02
EVT_03049,LOT_SF_02,PN909NS,ENTRY,2024-02-14 18:05:39,,APP,CAM_LOT_SF_02_02
EVT_07429,LOT_SF_03,EK991CY,ENTRY,2024-03-01 07:16:06,,App,CAM_LOT_SF_03_03
EVT_13635,LOT_LA_02,FE809EB,ENTRY,2024-03-03 13:38:49,,App,CAM_LOT_LA_02_02
EVT_13445,LOT_SF_01,JF524DA,ENTRY,2024-02-06 08:50:06,,app,CAM_LOT_SF_01_01
EVT_18149,LOT_SF_02,MP659HV,ENTRY,2024-02-16 17:52:35,,app,CAM_LOT_SF_02_03
EVT_19172,LOT_SEA_02,LH521TX,EXIT,2024-01-07 22:45:10,28.46,app,CAM_LOT_SEA_02_04
EVT_10687,LOT_SEA_02,VU253BV,ENTRY,2024-01-11 08:51:36,,app,CAM_LOT_SEA_02_04
EVT_07662,LOT_SEA_02,GT721KT,EXIT,2024-01-21 17:27:20,35.04,app,CAM_LOT_SEA_02_02
EVT_02650,LOT_SF_01,JB608UY,EXIT,2024-03-08 14:38:52,,app,CAM_LOT_SF_01_01
EVT_13161,LOT_SF_03,AN562RE,ENTRY,2024-03-23 13:26:16,,text,CAM_LOT_SF_03_01
EVT_04146,LOT_SF_03,WV611FL,EXIT,2024-01-04 22:48:32,27.82,App,CAM_LOT_SF_03_04
EVT_15992,LOT_LA_02,NC681KS,EXIT,2024-01-26 20:41:12,71.85,Web,CAM_LOT_LA_02_03
EVT_18305,LOT_LA_01,LE427UZ,ENTRY,2024-02-10 12:42:20,,app,CAM_LOT_LA_01_02
EVT_06226,LOT_LA_01,GV285LR,EXIT,2024-02-15 19:53:17,,Web,CAM_LOT_LA_01_04
EVT_09622,LOT_SF_02,SR754SU,EXIT,2024-01-04 13:29:10,,App,CAM_LOT_SF_02_03
EVT_14328,LOT_SF_02,HB371TY,EXIT,2024-01-12 18:27:47,,App,CAM_LOT_SF_02_02
EVT_14634,LOT_SF_02,MV059VE,EXIT,2024-03-22 03:24:18,54.27,Web,CAM_LOT_SF_02_02
EVT_15932,LOT_LA_01,LR991HN,EXIT,2024-03-16 20:47:05,98.28,app,CAM_LOT_LA_01_04
EVT_09454,LOT_SF_01,LH672VX,EXIT,2024-03-31 12:41:35,39.7,Web,CAM_LOT_SF_01_03
EVT_18384,LOT_SF_03,CH186WW,EXIT,2024-03-17 01:35:18,89.79,Web,CAM_LOT_SF_03_03
EVT_16422,LOT_SEA_02,DR187AE,EXIT,2024-01-06 19:11:05,,App,CAM_LOT_SEA_02_04
EVT_23714,LOT_SEA_01,EA754ZM,EXIT,2024-02-05 11:41:27,28.42,app,CAM_LOT_SEA_01_02
EVT_06435,LOT_SEA_02,LP093EA,ENTRY,2024-01-06 12:22:13,,App,CAM_LOT_SEA_02_01
EVT_09274,LOT_SEA_01,TT165TA,EXIT,2024-02-15 12:08:33,15.02,APP,CAM_LOT_SEA_01_03
EVT_06385,LOT_LA_02,HJ738EV,ENTRY,2024-02-11 17:17:31,,app,CAM_LOT_LA_02_01
EVT_13713,LOT_SF_02,NH854NR,ENTRY,2024-03-31 20:25:51,,Web,CAM_LOT_SF_02_02
EVT_22211,LOT_LA_02,TE223WJ,ENTRY,2024-03-16 10:44:52,,,CAM_LOT_LA_02_03
EVT_07511,LOT_SF_01,JU580RU,ENTRY,2024-01-25 10:01:56,,App,CAM_LOT_SF_01_01
EVT_01049,LOT_SF_02,KW947DR,ENTRY,2024-03-09 12:56:37,,Web,CAM_LOT_SF_02_01
EVT_08744,LOT_SF_01,VK406JA,EXIT,2024-03-29 23:32:55,85.01,App,CAM_LOT_SF_01_01
EVT_17720,LOT_SF_02,GZ390DV,EXIT,2024-02-25 09:43:12,8.72,web,CAM_LOT_SF_02_04
EVT_22020,LOT_LA_02,ES136CD,EXIT,2024-03-25 12:55:38,34.57,web,CAM_LOT_LA_02_02
EVT_15038,LOT_SEA_02,PX217JL,EXIT,2024-02-18 17:33:18,36.32,App,CAM_LOT_SEA_02_03
EVT_08579,LOT_LA_02,MV321HY,ENTRY,2024-03-09 09:01:54,,web,CAM_LOT_LA_02_04
EVT_17135,LOT_LA_02,VF984FY,ENTRY,2024-02-10 17:31:40,,,CAM_LOT_LA_02_04
EVT_21458,LOT_SEA_01,SZ925CH,EXIT,2024-02-02 21:24:05,56.54,Web,CAM_LOT_SEA_01_04
EVT_17026,LOT_SF_03,RN447FP,EXIT,2024-02-11 23:49:29,65.42,web,CAM_LOT_SF_03_01
EVT_23508,LOT_SF_03,MN394ER,EXIT,2024-02-10 22:51:39,16.9,Web,CAM_LOT_SF_03_02
EVT_20601,LOT_SF_01,NX659XC,ENTRY,2024-03-30 13:18:27,,APP,CAM_LOT_SF_01_02
EVT_00485,LOT_SF_02,NA647KP,ENTRY,2024-02-17 13:18:38,,app,CAM_LOT_SF_02_02
EVT_17970,LOT_SF_02,CB943VP,EXIT,2024-01-10 18:18:34,26.07,app,CAM_LOT_SF_02_01
EVT_02965,LOT_SF_01,PF704TF,ENTRY,2024-01-11 11:37:28,,Web,CAM_LOT_SF_01_02
EVT_07554,LOT_SEA_02,UL760TK,EXIT,2024-03-08 19:30:35,16.14,web,CAM_LOT_SEA_02_02
EVT_09345,LOT_LA_02,UG388JU,ENTRY,2024-02-02 13:45:14,,app,CAM_LOT_LA_02_02
EVT_04811,LOT_SF_01,ES567XA,ENTRY,2024-01-10 13:55:17,,Web,CAM_LOT_SF_01_04
EVT_14374,LOT_SF_03,NC681KS,EXIT,2024-02-24 14:03:20,17.78,Web,CAM_LOT_SF_03_04
EVT_04086,LOT_LA_01,NS066FM,EXIT,2024-01-25 22:25:13,102.29,app,CAM_LOT_LA_01_02
EVT_10782,LOT_SEA_01,EY836KJ,EXIT,2024-02-24 07:55:06,6.73,APP,CAM_LOT_SEA_01_03
EVT_24031,LOT_SEA_01,NY578RD,ENTRY,2024-01-19 13:45:39,,app,CAM_LOT_SEA_01_04
EVT_16657,LOT_SF_03,AV969GB,ENTRY,2024-01-07 12:31:47,,text,CAM_LOT_SF_03_04
EVT_21480,LOT_SEA_01,TY936HV,EXIT,2024-03-17 13:50:24,10.39,text,CAM_LOT_SEA_01_03
EVT_11516,LOT_LA_02,WV281NZ,EXIT,2024-03-01 13:10:05,21.99,Web,CAM_LOT_LA_02_04
EVT_15368,LOT_LA_01,XX016NN,EXIT,2024-02-07 17:02:24,24.52,APP,CAM_LOT_LA_01_01
EVT_15577,LOT_SF_01,UG863RV,ENTRY,2024-01-18 18:45:13,,App,CAM_LOT_SF_01_04
EVT_23173,LOT_SEA_01,ZG689SB,ENTRY,2024-01-01 16:24:52,,text,CAM_LOT_SEA_01_01
EVT_13921,LOT_SEA_02,EP944UP,ENTRY,2024-01-14 13:21:21,,APP,CAM_LOT_SEA_02_01
EVT_12699,LOT_SEA_02,YJ890FL,ENTRY,2024-01-24 15:36:55,,text,CAM_LOT_SEA_02_04
EVT_02381,LOT_SF_03,YX951HY,ENTRY,2024-02-17 09:37:19,,web,CAM_LOT_SF_03_04
EVT_20792,LOT_SEA_02,MK216TV,EXIT,2024-03-13 17:17:01,34.21,web,CAM_LOT_SEA_02_03
EVT_05929,LOT_SEA_01,WS339YS,ENTRY,2024-03-17 10:32:05,,text,CAM_LOT_SEA_01_02
EVT_00634,LOT_SF_02,MR473GU,EXIT,2024-02-15 13:15:18,26.98,,CAM_LOT_SF_02_01
EVT_03211,LOT_SF_01,LX431AF,ENTRY,2024-01-21 13:04:45,,text,CAM_LOT_SF_01_04
EVT_24035,LOT_SEA_02,HS613SX,ENTRY,2024-03-23 11:01:07,,App,CAM_LOT_SEA_02_04
EVT_14795,LOT_SF_03,TY501NM,ENTRY,2024-02-26 15:29:22,,app,CAM_LOT_SF_03_02
EVT_02656,LOT_SEA_02,NV155WJ,EXIT,2024-02-10 13:21:55,25.72,Web,CAM_LOT_SEA_02_02
EVT_13641,LOT_SEA_01,LK868SJ,ENTRY,2024-02-10 11:06:52,,web,CAM_LOT_SEA_01_01
EVT_10472,LOT_SF_03,XN561AD,EXIT,2024-02-17 19:41:16,59.14,web,CAM_LOT_SF_03_03
EVT_11463,LOT_LA_01,XE748ZJ,ENTRY,2024-03-04 11:04:18,,App,CAM_LOT_LA_01_01
EVT_16134,LOT_SEA_02,YU760GT,EXIT,2024-02-07 21:48:54,18.04,App,CAM_LOT_SEA_02_01
EVT_15743,LOT_SF_01,FR125NP,ENTRY,2024-01-25 10:16:22,,app,CAM_LOT_SF_01_02
EVT_05437,LOT_SEA_01,FD506XJ,ENTRY,2024-01-28 16:12:16,,Web,CAM_LOT_SEA_01_01
EVT_14765,LOT_SF_02,PX120RZ,ENTRY,2024-02-02 13:29:43,,app,CAM_LOT_SF_02_02
EVT_00717,LOT_SF_02,WL939DS,ENTRY,2024-02-02 18:11:58,,text,CAM_LOT_SF_02_04
EVT_19620,LOT_LA_02,CD907WY,EXIT,2024-01-26 15:34:44,47.64,APP,CAM_LOT_LA_02_03
EVT_12037,LOT_SEA_02,NX659XC,ENTRY,2024-02-06 12:42:36,,text,CAM_LOT_SEA_02_04
EVT_15585,LOT_LA_01,PU663FZ,ENTRY,2024-03-03 11:13:38,,App,CAM_LOT_LA_01_02
EVT_00172,LOT_LA_01,UX303ZK,EXIT,2024-02-24 15:06:53,10.68,text,CAM_LOT_LA_01_01
EVT_04828,LOT_SF_02,PF328MT,EXIT,2024-01-23 09:25:56,3.53,app,CAM_LOT_SF_02_01
EVT_05704,LOT_LA_02,AS236UT,EXIT,2024-01-06 14:38:50,14.31,text,CAM_LOT_LA_02_01
EVT_16764,LOT_SF_01,PW816VG,EXIT,2024-01-12 17:08:13,60.33,App,CAM_LOT_SF_01_04
EVT_21701,LOT_SF_03,EK991CY,ENTRY,2024-02-13 16:53:13,,App,CAM_LOT_SF_03_02
EVT_05643,LOT_SEA_02,MY561DB,ENTRY,2024-02-10 16:47:39,,app,CAM_LOT_SEA_02_01
EVT_18871,LOT_SEA_01,LA488UV,ENTRY,2024-01-20 12:20:09,,,CAM_LOT_SEA_01_03
EVT_14595,LOT_LA_01,UT568LM,ENTRY,2024-01-04 16:26:45,,app,CAM_LOT_LA_01_03
EVT_21502,LOT_LA_02,FJ127EG,EXIT,2024-03-14 13:58:14,8.17,App,CAM_LOT_LA_02_02
EVT_06672,LOT_SF_02,YS480DP,EXIT,2024-03-10 14:56:05,23.88,app,CAM_LOT_SF_02_03
EVT_18039,LOT_SEA_02,YD678YY,ENTRY,2024-02-24 14:06:44,,Web,CAM_LOT_SEA_02_04
EVT_22357,LOT_SF_02,YD256ZS,ENTRY,2024-03-10 11:56:29,,text,CAM_LOT_SF_02_02
EVT_15869,LOT_LA_01,KL738SM,ENTRY,2024-02-03 11:34:37,,app,CAM_LOT_LA_01_03
EVT_14994,LOT_LA_02,XK096CB,EXIT,2024-02-11 20:53:11,38.03,Web,CAM_LOT_LA_02_03
EVT_13090,LOT_SF_03,RA051PZ,EXIT,2024-01-08 22:58:16,73.27,app,CAM_LOT_SF_03_02
EVT_00203,LOT_SEA_01,CD907WY,ENTRY,2024-02-04 10:14:16,,web,CAM_LOT_SEA_01_01
EVT_01601,LOT_SEA_02,GZ534TS,ENTRY,2024-02-10 13:00:54,,Web,CAM_LOT_SEA_02_01
EVT_24534,LOT_LA_01,RZ139HS,EXIT,2024-03-15 16:07:46,6.3,App,CAM_LOT_LA_01_03
EVT_18371,LOT_SEA_02,RC928MN,ENTRY,2024-01-24 09:05:59,,Web,CAM_LOT_SEA_02_03
EVT_17424,LOT_SEA_01,AN719UM,EXIT,2024-02-08 10:44:51,4.22,,CAM_LOT_SEA_01_01
EVT_17107,LOT_SEA_02,LT891PY,ENTRY,2024-03-31 16:32:03,,web,CAM_LOT_SEA_02_01
EVT_15731,LOT_LA_02,VX177TM,ENTRY,2024-01-06 12:27:13,,app,CAM_LOT_LA_02_03
EVT_23847,LOT_LA_03,UL760TK,ENTRY,2024-01-20 12:03:40,,APP,CAM_LOT_LA_03_03
EVT_17880,LOT_SEA_02,ML886RL,EXIT,2024-03-08 14:47:54,19.62,app,CAM_LOT_SEA_02_04
EVT_22959,LOT_SEA_01,NB733RM,ENTRY,2024-03-30 09:46:50,,app,CAM_LOT_SEA_01_03
EVT_23442,LOT_SEA_01,EA826XS,EXIT,2024-03-23 19:04:24,51.77,APP,CAM_LOT_SEA_01_04
EVT_09922,LOT_SEA_02,HC617WW,EXIT,2024-03-30 17:34:05,41.46,App,CAM_LOT_SEA_02_02
EVT_16577,LOT_SF_02,TH866HC,ENTRY,2024-03-17 18:06:50,,app,CAM_LOT_SF_02_03
EVT_05253,LOT_LA_02,PV392VA,ENTRY,2024-01-07 14:41:55,,web,CAM_LOT_LA_02_03
EVT_08867,LOT_SF_02,JU947NV,ENTRY,2024-03-19 12:57:23,,text,CAM_LOT_SF_02_02
EVT_03080,LOT_SEA_01,ZE460WM,EXIT,2024-03-25 17:58:18,21.39,web,CAM_LOT_SEA_01_01
EVT_21800,LOT_SF_01,VW577RY,EXIT,2024-01-21 01:45:18,91.2,app,CAM_LOT_SF_01_01
EVT_05534,LOT_SEA_02,SB246EW,EXIT,2024-02-18 16:46:55,11.81,App,CAM_LOT_SEA_02_03
EVT_10592,LOT_SEA_01,XX900LH,EXIT,2024-02-19 11:41:11,3.84,text,CAM_LOT_SEA_01_03
EVT_18280,LOT_LA_02,BC039HA,EXIT,2024-01-14 03:02:20,119.94,Web,CAM_LOT_LA_02_02
EVT_00432,LOT_LA_02,MY199JC,EXIT,2024-01-17 11:52:17,11.77,Web,CAM_LOT_LA_02_03
EVT_22929,LOT_SEA_02,AH075NE,ENTRY,2024-02-14 17:45:40,,App,CAM_LOT_SEA_02_02
EVT_00552,LOT_LA_01,VF984FY,EXIT,2024-01-20 02:21:15,76.44,web,CAM_LOT_LA_01_04
EVT_10519,LOT_LA_02,PE386VY,ENTRY,2024-01-27 16:46:40,,App,CAM_LOT_LA_02_02
EVT_09541,LOT_SF_03,TJ251HM,ENTRY,2024-01-27 11:39:44,,text,CAM_LOT_SF_03_01
EVT_06818,LOT_SF_02,SZ925CH,EXIT,2024-01-21 13:33:16,24.48,web,CAM_LOT_SF_02_02
EVT_13152,LOT_SEA_01,DF153LG,EXIT,2024-03-28 11:04:59,12.83,app,CAM_LOT_SEA_01_04
EVT_11101,LOT_SF_03,RM705WP,ENTRY,2024-02-23 16:50:12,,web,CAM_LOT_SF_03_03
EVT_03779,LOT_SEA_02,FU434SW,ENTRY,2024-01-07 13:31:58,,App,CAM_LOT_SEA_02_03
EVT_11313,LOT_SEA_01,UG028KH,ENTRY,2024-02-02 13:32:55,,,CAM_LOT_SEA_01_04
EVT_05758,LOT_SF_01,ZS770CK,EXIT,2024-03-16 07:32:34,9.34,text,CAM_LOT_SF_01_03
EVT_10688,LOT_SEA_02,VU253BV,EXIT,2024-01-11 11:35:36,11.82,app,CAM_LOT_SEA_02_02
EVT_24568,LOT_SF_03,TG210RM,EXIT,2024-03-22 06:08:02,5.66,App,CAM_LOT_SF_03_02
EVT_06691,LOT_LA_02,RZ051EB,ENTRY,2024-03-16 16:00:12,,App,CAM_LOT_LA_02_04
EVT_24370,LOT_LA_01,SJ354VY,EXIT,2024-03-09 07:39:41,10.42,text,CAM_LOT_LA_01_01
EVT_21360,LOT_SF_01,KF104KR,EXIT,2024-02-04 18:39:08,59.12,text,CAM_LOT_SF_01_02
EVT_01061,LOT_LA_02,XZ773HE,ENTRY,2024-01-15 16:08:52,,APP,CAM_LOT_LA_02_01
EVT_21952,LOT_SEA_02,PM650KM,EXIT,2024-03-09 13:12:36,12.42,app,CAM_LOT_SEA_02_02
EVT_08154,LOT_LA_01,HH083XH,EXIT,2024-02-17 16:43:15,69.44,web,CAM_LOT_LA_01_01
EVT_19014,LOT_SF_02,TW856YE,EXIT,2024-01-07 20:32:01,38.75,App,CAM_LOT_SF_02_04
EVT_03968,LOT_SEA_01,DY656PR,EXIT,2024-01-24 14:31:42,26.04,web,CAM_LOT_SEA_01_02
EVT_08468,LOT_LA_03,ZX526SS,EXIT,2024-03-25 14:38:09,,App,CAM_LOT_LA_03_02
EVT_17254,LOT_LA_01,PD497TY,EXIT,2024-01-12 15:18:27,43.73,text,CAM_LOT_LA_01_03
EVT_24408,LOT_LA_02,AL917FD,EXIT,2024-02-23 07:16:35,8.14,APP,CAM_LOT_LA_02_01
EVT_17028,LOT_SF_02,XP452YL,EXIT,2024-01-28 20:17:40,48.02,Web,CAM_LOT_SF_02_01
EVT_20527,LOT_SEA_02,GK615SC,ENTRY,2024-03-26 06:50:20,,Web,CAM_LOT_SEA_02_02
EVT_07914,LOT_LA_02,RL254LV,EXIT,2024-02-17 15:11:46,6.72,App,CAM_LOT_LA_02_03
EVT_18155,LOT_SEA_01,GP884YK,ENTRY,2024-03-23 09:21:59,,Web,CAM_LOT_SEA_01_01
EVT_23801,LOT_LA_03,WW706XF,ENTRY,2024-01-20 13:54:25,,APP,CAM_LOT_LA_03_01
EVT_03943,LOT_SF_02,FK190KV,ENTRY,2024-02-04 15:45:33,,web,CAM_LOT_SF_02_04
EVT_21562,LOT_SF_02,SZ925CH,EXIT,2024-02-04 18:33:11,40.51,,CAM_LOT_SF_02_01
EVT_12579,LOT_SF_01,FR173WN,ENTRY,2024-03-16 09:45:30,,App,CAM_LOT_SF_01_01
EVT_16116,LOT_LA_03,CN451AK,EXIT,2024-03-09 21:06:35,118.91,web,CAM_LOT_LA_03_04
EVT_13626,LOT_LA_02,HB385NS,EXIT,2024-01-20 19:13:47,50.67,App,CAM_LOT_LA_02_04
EVT_13118,LOT_SF_02,CT888UA,EXIT,2024-01-28 21:59:34,79.57,App,CAM_LOT_SF_02_04
EVT_00529,LOT_SF_01,SK466NB,ENTRY,2024-02-03 14:27:50,,web,CAM_LOT_SF_01_04
EVT_07181,LOT_SEA_02,CF678UT,ENTRY,2024-01-14 17:27:22,,web,CAM_LOT_SEA_02_04
EVT_02396,LOT_LA_02,AV969GB,EXIT,2024-03-03 17:14:17,20.04,web,CAM_LOT_LA_02_03
EVT_11586,LOT_SEA_02,HB371TY,EXIT,2024-02-17 16:38:39,19.18,app,CAM_LOT_SEA_02_03
EVT_06441,LOT_SEA_02,EL134DF,ENTRY,2024-01-10 07:39:54,,Web,CAM_LOT_SEA_02_02
EVT_23274,LOT_SF_02,GW174DB,EXIT,2024-01-07 22:26:20,86.41,,CAM_LOT_SF_02_04
EVT_22054,LOT_SF_02,ZU514AH,EXIT,2024-01-15 00:08:57,72.54,text,CAM_LOT_SF_02_01
EVT_04703,LOT_SF_01,GU320PA,ENTRY,2024-02-25 12:11:49,,Web,CAM_LOT_SF_01_03
EVT_02046,LOT_SF_01,EL179BU,EXIT,2024-03-23 23:57:59,91.86,Web,CAM_LOT_SF_01_01
EVT_05278,LOT_SEA_01,KX647KG,EXIT,2024-01-13 14:30:29,34.69,web,CAM_LOT_SEA_01_03
EVT_18021,LOT_SEA_01,RE423UU,ENTRY,2024-03-03 10:48:16,,APP,CAM_LOT_SEA_01_01
EVT_21463,LOT_SEA_01,UG046YW,ENTRY,2024-01-04 13:08:21,,Web,CAM_LOT_SEA_01_02
EVT_10077,LOT_LA_01,XU424WU,ENTRY,2024-03-17 11:42:49,,web,CAM_LOT_LA_01_02
EVT_09890,LOT_SF_01,NZ557JH,EXIT,2024-03-04 11:40:42,6.41,web,CAM_LOT_SF_01_02
EVT_15627,LOT_LA_02,VY551EJ,ENTRY,2024-02-18 10:01:07,,App,CAM_LOT_LA_02_03
EVT_09995,LOT_SF_03,EK220CX,ENTRY,2024-03-30 09:00:10,,web,CAM_LOT_SF_03_02
EVT_16580,LOT_SEA_02,VX022VK,EXIT,2024-02-17 18:25:51,51.99,Web,CAM_LOT_SEA_02_04
EVT_01220,LOT_SEA_02,NN938AZ,EXIT,2024-01-11 17:46:02,27.67,App,CAM_LOT_SEA_02_01
EVT_15535,LOT_SF_02,GH952DD,ENTRY,2024-03-21 08:51:31,,app,CAM_LOT_SF_02_01
EVT_21840,LOT_SF_02,SF190HK,EXIT,2024-03-20 21:20:40,56.09,APP,CAM_LOT_SF_02_01
EVT_19299,LOT_LA_01,SV565KK,ENTRY,2024-02-15 10:45:38,,Web,CAM_LOT_LA_01_03
EVT_24327,LOT_SEA_02,TX046YU,ENTRY,2024-02-03 14:45:03,,APP,CAM_LOT_SEA_02_02
EVT_24607,LOT_UNKNOWN,VZ283UC,ENTRY,2024-01-07 19:25:57,,app,CAM_UNKNOWN_01
EVT_00580,LOT_LA_01,RW568SU,EXIT,2024-03-19 01:41:59,60.82,text,CAM_LOT_LA_01_04
EVT_09713,LOT_SF_03,MM466LY,ENTRY,2024-01-15 16:15:10,,web,CAM_LOT_SF_03_04
EVT_11845,LOT_SEA_01,SF846HV,ENTRY,2024-02-26 13:15:58,,app,CAM_LOT_SEA_01_02
EVT_08729,LOT_SEA_01,ZL690TZ,ENTRY,2024-02-10 13:31:02,,app,CAM_LOT_SEA_01_04
EVT_12161,LOT_LA_01,NJ759TR,ENTRY,2024-01-26 09:41:40,,,CAM_LOT_LA_01_03
EVT_22338,LOT_LA_02,JU580RU,EXIT,2024-02-12 12:08:43,8.64,app,CAM_LOT_LA_02_03
